image,label
Road04/Record006/Camera 6/171206_054902844_Camera_6.jpg,Label_road04/Label/Record006/Camera 6/171206_054902844_Camera_6_bin.png
Road04/Record007/Camera 6/171206_055114233_Camera_6.jpg,Label_road04/Label/Record007/Camera 6/171206_055114233_Camera_6_bin.png
Road02/Record006/Camera 5/170927_064508400_Camera_5.jpg,Label_road02/Label/Record006/Camera 5/170927_064508400_Camera_5_bin.png
Road04/Record001/Camera 6/171206_054200518_Camera_6.jpg,Label_road04/Label/Record001/Camera 6/171206_054200518_Camera_6_bin.png
Road03/Record003/Camera 6/171206_030000221_Camera_6.jpg,Label_road03/Label/Record003/Camera 6/171206_030000221_Camera_6_bin.png
Road04/Record005/Camera 5/171206_054718817_Camera_5.jpg,Label_road04/Label/Record005/Camera 5/171206_054718817_Camera_5_bin.png
Road03/Record008/Camera 6/171206_030704525_Camera_6.jpg,Label_road03/Label/Record008/Camera 6/171206_030704525_Camera_6_bin.png
Road02/Record004/Camera 5/170927_064242057_Camera_5.jpg,Label_road02/Label/Record004/Camera 5/170927_064242057_Camera_5_bin.png
Road03/Record008/Camera 5/171206_030618054_Camera_5.jpg,Label_road03/Label/Record008/Camera 5/171206_030618054_Camera_5_bin.png
Road03/Record003/Camera 6/171206_030036770_Camera_6.jpg,Label_road03/Label/Record003/Camera 6/171206_030036770_Camera_6_bin.png
Road02/Record002/Camera 6/170927_063941090_Camera_6.jpg,Label_road02/Label/Record002/Camera 6/170927_063941090_Camera_6_bin.png
Road04/Record004/Camera 6/171206_054641452_Camera_6.jpg,Label_road04/Label/Record004/Camera 6/171206_054641452_Camera_6_bin.png
Road04/Record007/Camera 6/171206_055208057_Camera_6.jpg,Label_road04/Label/Record007/Camera 6/171206_055208057_Camera_6_bin.png
Road04/Record003/Camera 5/171206_054408328_Camera_5.jpg,Label_road04/Label/Record003/Camera 5/171206_054408328_Camera_5_bin.png
Road02/Record007/Camera 6/170927_064546814_Camera_6.jpg,Label_road02/Label/Record007/Camera 6/170927_064546814_Camera_6_bin.png
Road04/Record006/Camera 5/171206_054831566_Camera_5.jpg,Label_road04/Label/Record006/Camera 5/171206_054831566_Camera_5_bin.png
Road03/Record006/Camera 6/171206_030340192_Camera_6.jpg,Label_road03/Label/Record006/Camera 6/171206_030340192_Camera_6_bin.png
Road03/Record001/Camera 5/171206_025752212_Camera_5.jpg,Label_road03/Label/Record001/Camera 5/171206_025752212_Camera_5_bin.png
Road03/Record008/Camera 6/171206_030736155_Camera_6.jpg,Label_road03/Label/Record008/Camera 6/171206_030736155_Camera_6_bin.png
Road02/Record001/Camera 5/170927_063822951_Camera_5.jpg,Label_road02/Label/Record001/Camera 5/170927_063822951_Camera_5_bin.png
Road02/Record001/Camera 5/170927_063816361_Camera_5.jpg,Label_road02/Label/Record001/Camera 5/170927_063816361_Camera_5_bin.png
Road02/Record007/Camera 6/170927_064605653_Camera_6.jpg,Label_road02/Label/Record007/Camera 6/170927_064605653_Camera_6_bin.png
Road04/Record006/Camera 5/171206_054910370_Camera_5.jpg,Label_road04/Label/Record006/Camera 5/171206_054910370_Camera_5_bin.png
Road04/Record003/Camera 6/171206_054450912_Camera_6.jpg,Label_road04/Label/Record003/Camera 6/171206_054450912_Camera_6_bin.png
Road03/Record003/Camera 6/171206_030009653_Camera_6.jpg,Label_road03/Label/Record003/Camera 6/171206_030009653_Camera_6_bin.png
Road02/Record004/Camera 5/170927_064205727_Camera_5.jpg,Label_road02/Label/Record004/Camera 5/170927_064205727_Camera_5_bin.png
Road03/Record008/Camera 5/171206_030606133_Camera_5.jpg,Label_road03/Label/Record008/Camera 5/171206_030606133_Camera_5_bin.png
Road04/Record006/Camera 6/171206_055023940_Camera_6.jpg,Label_road04/Label/Record006/Camera 6/171206_055023940_Camera_6_bin.png
Road02/Record002/Camera 6/170927_063943690_Camera_6.jpg,Label_road02/Label/Record002/Camera 6/170927_063943690_Camera_6_bin.png
Road04/Record005/Camera 5/171206_054726561_Camera_5.jpg,Label_road04/Label/Record005/Camera 5/171206_054726561_Camera_5_bin.png
Road03/Record008/Camera 6/171206_030756521_Camera_6.jpg,Label_road03/Label/Record008/Camera 6/171206_030756521_Camera_6_bin.png
Road02/Record001/Camera 6/170927_063821537_Camera_6.jpg,Label_road02/Label/Record001/Camera 6/170927_063821537_Camera_6_bin.png
Road04/Record006/Camera 5/171206_054833510_Camera_5.jpg,Label_road04/Label/Record006/Camera 5/171206_054833510_Camera_5_bin.png
Road02/Record007/Camera 6/170927_064634041_Camera_6.jpg,Label_road02/Label/Record007/Camera 6/170927_064634041_Camera_6_bin.png
Road04/Record006/Camera 6/171206_054925715_Camera_6.jpg,Label_road04/Label/Record006/Camera 6/171206_054925715_Camera_6_bin.png
Road02/Record006/Camera 5/170927_064454502_Camera_5.jpg,Label_road02/Label/Record006/Camera 5/170927_064454502_Camera_5_bin.png
Road03/Record008/Camera 6/171206_030625127_Camera_6.jpg,Label_road03/Label/Record008/Camera 6/171206_030625127_Camera_6_bin.png
Road04/Record003/Camera 6/171206_054414204_Camera_6.jpg,Label_road04/Label/Record003/Camera 6/171206_054414204_Camera_6_bin.png
Road02/Record007/Camera 5/170927_064657513_Camera_5.jpg,Label_road02/Label/Record007/Camera 5/170927_064657513_Camera_5_bin.png
Road04/Record006/Camera 5/171206_054900368_Camera_5.jpg,Label_road04/Label/Record006/Camera 5/171206_054900368_Camera_5_bin.png
Road04/Record006/Camera 6/171206_054929131_Camera_6.jpg,Label_road04/Label/Record006/Camera 6/171206_054929131_Camera_6_bin.png
Road02/Record002/Camera 6/170927_063946915_Camera_6.jpg,Label_road02/Label/Record002/Camera 6/170927_063946915_Camera_6_bin.png
Road02/Record005/Camera 6/170927_064407833_Camera_6.jpg,Label_road02/Label/Record005/Camera 6/170927_064407833_Camera_6_bin.png
Road04/Record005/Camera 5/171206_054720187_Camera_5.jpg,Label_road04/Label/Record005/Camera 5/171206_054720187_Camera_5_bin.png
Road02/Record007/Camera 6/170927_064635760_Camera_6.jpg,Label_road02/Label/Record007/Camera 6/170927_064635760_Camera_6_bin.png
Road03/Record006/Camera 5/171206_030500637_Camera_5.jpg,Label_road03/Label/Record006/Camera 5/171206_030500637_Camera_5_bin.png
Road03/Record003/Camera 5/171206_030141522_Camera_5.jpg,Label_road03/Label/Record003/Camera 5/171206_030141522_Camera_5_bin.png
Road03/Record002/Camera 5/171206_025927829_Camera_5.jpg,Label_road03/Label/Record002/Camera 5/171206_025927829_Camera_5_bin.png
Road04/Record006/Camera 6/171206_055035921_Camera_6.jpg,Label_road04/Label/Record006/Camera 6/171206_055035921_Camera_6_bin.png
Road02/Record004/Camera 5/170927_064308581_Camera_5.jpg,Label_road02/Label/Record004/Camera 5/170927_064308581_Camera_5_bin.png
Road04/Record003/Camera 6/171206_054352717_Camera_6.jpg,Label_road04/Label/Record003/Camera 6/171206_054352717_Camera_6_bin.png
Road04/Record006/Camera 6/171206_054845883_Camera_6.jpg,Label_road04/Label/Record006/Camera 6/171206_054845883_Camera_6_bin.png
Road04/Record001/Camera 5/171206_053955132_Camera_5.jpg,Label_road04/Label/Record001/Camera 5/171206_053955132_Camera_5_bin.png
Road04/Record001/Camera 5/171206_054056934_Camera_5.jpg,Label_road04/Label/Record001/Camera 5/171206_054056934_Camera_5_bin.png
Road02/Record001/Camera 5/170927_063840356_Camera_5.jpg,Label_road02/Label/Record001/Camera 5/170927_063840356_Camera_5_bin.png
Road04/Record001/Camera 6/171206_054144386_Camera_6.jpg,Label_road04/Label/Record001/Camera 6/171206_054144386_Camera_6_bin.png
Road04/Record001/Camera 5/171206_054146130_Camera_5.jpg,Label_road04/Label/Record001/Camera 5/171206_054146130_Camera_5_bin.png
Road02/Record004/Camera 5/170927_064208951_Camera_5.jpg,Label_road02/Label/Record004/Camera 5/170927_064208951_Camera_5_bin.png
Road03/Record003/Camera 5/171206_030050248_Camera_5.jpg,Label_road03/Label/Record003/Camera 5/171206_030050248_Camera_5_bin.png
Road04/Record006/Camera 6/171206_054929253_Camera_6.jpg,Label_road04/Label/Record006/Camera 6/171206_054929253_Camera_6_bin.png
Road03/Record003/Camera 6/171206_030141099_Camera_6.jpg,Label_road03/Label/Record003/Camera 6/171206_030141099_Camera_6_bin.png
Road02/Record003/Camera 5/170927_064103380_Camera_5.jpg,Label_road02/Label/Record003/Camera 5/170927_064103380_Camera_5_bin.png
Road03/Record006/Camera 6/171206_030512396_Camera_6.jpg,Label_road03/Label/Record006/Camera 6/171206_030512396_Camera_6_bin.png
Road03/Record002/Camera 5/171206_025924724_Camera_5.jpg,Label_road03/Label/Record002/Camera 5/171206_025924724_Camera_5_bin.png
Road04/Record006/Camera 6/171206_054912784_Camera_6.jpg,Label_road04/Label/Record006/Camera 6/171206_054912784_Camera_6_bin.png
Road04/Record005/Camera 5/171206_054734166_Camera_5.jpg,Label_road04/Label/Record005/Camera 5/171206_054734166_Camera_5_bin.png
Road02/Record001/Camera 5/170927_063840215_Camera_5.jpg,Label_road02/Label/Record001/Camera 5/170927_063840215_Camera_5_bin.png
Road03/Record008/Camera 5/171206_030612683_Camera_5.jpg,Label_road03/Label/Record008/Camera 5/171206_030612683_Camera_5_bin.png
Road02/Record002/Camera 6/170927_063959040_Camera_6.jpg,Label_road02/Label/Record002/Camera 6/170927_063959040_Camera_6_bin.png
Road03/Record002/Camera 5/171206_025914989_Camera_5.jpg,Label_road03/Label/Record002/Camera 5/171206_025914989_Camera_5_bin.png
Road02/Record004/Camera 5/170927_064253981_Camera_5.jpg,Label_road02/Label/Record004/Camera 5/170927_064253981_Camera_5_bin.png
Road02/Record004/Camera 6/170927_064323622_Camera_6.jpg,Label_road02/Label/Record004/Camera 6/170927_064323622_Camera_6_bin.png
Road03/Record008/Camera 6/171206_030621459_Camera_6.jpg,Label_road03/Label/Record008/Camera 6/171206_030621459_Camera_6_bin.png
Road04/Record007/Camera 6/171206_055209527_Camera_6.jpg,Label_road04/Label/Record007/Camera 6/171206_055209527_Camera_6_bin.png
Road02/Record003/Camera 6/170927_064038280_Camera_6.jpg,Label_road02/Label/Record003/Camera 6/170927_064038280_Camera_6_bin.png
Road04/Record001/Camera 6/171206_054055361_Camera_6.jpg,Label_road04/Label/Record001/Camera 6/171206_054055361_Camera_6_bin.png
Road04/Record001/Camera 6/171206_054022624_Camera_6.jpg,Label_road04/Label/Record001/Camera 6/171206_054022624_Camera_6_bin.png
Road04/Record002/Camera 6/171206_054311555_Camera_6.jpg,Label_road04/Label/Record002/Camera 6/171206_054311555_Camera_6_bin.png
Road03/Record008/Camera 5/171206_030716220_Camera_5.jpg,Label_road03/Label/Record008/Camera 5/171206_030716220_Camera_5_bin.png
Road04/Record001/Camera 6/171206_054002518_Camera_6.jpg,Label_road04/Label/Record001/Camera 6/171206_054002518_Camera_6_bin.png
Road02/Record004/Camera 5/170927_064306000_Camera_5.jpg,Label_road02/Label/Record004/Camera 5/170927_064306000_Camera_5_bin.png
Road04/Record003/Camera 5/171206_054355994_Camera_5.jpg,Label_road04/Label/Record003/Camera 5/171206_054355994_Camera_5_bin.png
Road02/Record003/Camera 5/170927_064051067_Camera_5.jpg,Label_road02/Label/Record003/Camera 5/170927_064051067_Camera_5_bin.png
Road02/Record007/Camera 6/170927_064620562_Camera_6.jpg,Label_road02/Label/Record007/Camera 6/170927_064620562_Camera_6_bin.png
Road03/Record006/Camera 5/171206_030506925_Camera_5.jpg,Label_road03/Label/Record006/Camera 5/171206_030506925_Camera_5_bin.png
Road04/Record001/Camera 6/171206_054029088_Camera_6.jpg,Label_road04/Label/Record001/Camera 6/171206_054029088_Camera_6_bin.png
Road02/Record001/Camera 5/170927_063845030_Camera_5.jpg,Label_road02/Label/Record001/Camera 5/170927_063845030_Camera_5_bin.png
Road02/Record002/Camera 5/170927_063941089_Camera_5.jpg,Label_road02/Label/Record002/Camera 5/170927_063941089_Camera_5_bin.png
Road02/Record004/Camera 5/170927_064316798_Camera_5.jpg,Label_road02/Label/Record004/Camera 5/170927_064316798_Camera_5_bin.png
Road03/Record001/Camera 6/171206_025804734_Camera_6.jpg,Label_road03/Label/Record001/Camera 6/171206_025804734_Camera_6_bin.png
Road04/Record001/Camera 6/171206_054019089_Camera_6.jpg,Label_road04/Label/Record001/Camera 6/171206_054019089_Camera_6_bin.png
Road03/Record006/Camera 6/171206_030320316_Camera_6.jpg,Label_road03/Label/Record006/Camera 6/171206_030320316_Camera_6_bin.png
Road03/Record002/Camera 5/171206_025920389_Camera_5.jpg,Label_road03/Label/Record002/Camera 5/171206_025920389_Camera_5_bin.png
Road03/Record004/Camera 6/171206_030226560_Camera_6.jpg,Label_road03/Label/Record004/Camera 6/171206_030226560_Camera_6_bin.png
Road04/Record003/Camera 6/171206_054533886_Camera_6.jpg,Label_road04/Label/Record003/Camera 6/171206_054533886_Camera_6_bin.png
Road03/Record003/Camera 5/171206_030031556_Camera_5.jpg,Label_road03/Label/Record003/Camera 5/171206_030031556_Camera_5_bin.png
Road04/Record006/Camera 6/171206_054817791_Camera_6.jpg,Label_road04/Label/Record006/Camera 6/171206_054817791_Camera_6_bin.png
Road03/Record008/Camera 5/171206_030842464_Camera_5.jpg,Label_road03/Label/Record008/Camera 5/171206_030842464_Camera_5_bin.png
Road02/Record002/Camera 6/170927_063938855_Camera_6.jpg,Label_road02/Label/Record002/Camera 6/170927_063938855_Camera_6_bin.png
Road04/Record003/Camera 6/171206_054426746_Camera_6.jpg,Label_road04/Label/Record003/Camera 6/171206_054426746_Camera_6_bin.png
Road04/Record006/Camera 5/171206_055028342_Camera_5.jpg,Label_road04/Label/Record006/Camera 5/171206_055028342_Camera_5_bin.png
Road02/Record006/Camera 5/170927_064450283_Camera_5.jpg,Label_road02/Label/Record006/Camera 5/170927_064450283_Camera_5_bin.png
Road02/Record004/Camera 6/170927_064326182_Camera_6.jpg,Label_road02/Label/Record004/Camera 6/170927_064326182_Camera_6_bin.png
Road02/Record001/Camera 5/170927_063848429_Camera_5.jpg,Label_road02/Label/Record001/Camera 5/170927_063848429_Camera_5_bin.png
Road03/Record003/Camera 5/171206_030020937_Camera_5.jpg,Label_road03/Label/Record003/Camera 5/171206_030020937_Camera_5_bin.png
Road02/Record006/Camera 5/170927_064457946_Camera_5.jpg,Label_road02/Label/Record006/Camera 5/170927_064457946_Camera_5_bin.png
Road02/Record004/Camera 5/170927_064253837_Camera_5.jpg,Label_road02/Label/Record004/Camera 5/170927_064253837_Camera_5_bin.png
Road03/Record003/Camera 6/171206_030144301_Camera_6.jpg,Label_road03/Label/Record003/Camera 6/171206_030144301_Camera_6_bin.png
Road04/Record002/Camera 6/171206_054234184_Camera_6.jpg,Label_road04/Label/Record002/Camera 6/171206_054234184_Camera_6_bin.png
Road04/Record003/Camera 6/171206_054516595_Camera_6.jpg,Label_road04/Label/Record003/Camera 6/171206_054516595_Camera_6_bin.png
Road02/Record003/Camera 5/170927_064031446_Camera_5.jpg,Label_road02/Label/Record003/Camera 5/170927_064031446_Camera_5_bin.png
Road04/Record001/Camera 5/171206_054032219_Camera_5.jpg,Label_road04/Label/Record001/Camera 5/171206_054032219_Camera_5_bin.png
Road04/Record001/Camera 6/171206_054032724_Camera_6.jpg,Label_road04/Label/Record001/Camera 6/171206_054032724_Camera_6_bin.png
Road02/Record001/Camera 6/170927_063831192_Camera_6.jpg,Label_road02/Label/Record001/Camera 6/170927_063831192_Camera_6_bin.png
Road03/Record002/Camera 6/171206_025908105_Camera_6.jpg,Label_road03/Label/Record002/Camera 6/171206_025908105_Camera_6_bin.png
Road04/Record001/Camera 5/171206_054139918_Camera_5.jpg,Label_road04/Label/Record001/Camera 5/171206_054139918_Camera_5_bin.png
Road04/Record001/Camera 5/171206_054017675_Camera_5.jpg,Label_road04/Label/Record001/Camera 5/171206_054017675_Camera_5_bin.png
Road04/Record002/Camera 6/171206_054323395_Camera_6.jpg,Label_road04/Label/Record002/Camera 6/171206_054323395_Camera_6_bin.png
Road04/Record001/Camera 5/171206_054147438_Camera_5.jpg,Label_road04/Label/Record001/Camera 5/171206_054147438_Camera_5_bin.png
Road03/Record008/Camera 6/171206_030610456_Camera_6.jpg,Label_road03/Label/Record008/Camera 6/171206_030610456_Camera_6_bin.png
Road02/Record007/Camera 5/170927_064618432_Camera_5.jpg,Label_road02/Label/Record007/Camera 5/170927_064618432_Camera_5_bin.png
Road04/Record007/Camera 5/171206_055203865_Camera_5.jpg,Label_road04/Label/Record007/Camera 5/171206_055203865_Camera_5_bin.png
Road03/Record008/Camera 6/171206_030618447_Camera_6.jpg,Label_road03/Label/Record008/Camera 6/171206_030618447_Camera_6_bin.png
Road02/Record005/Camera 5/170927_064400761_Camera_5.jpg,Label_road02/Label/Record005/Camera 5/170927_064400761_Camera_5_bin.png
Road04/Record005/Camera 6/171206_054718543_Camera_6.jpg,Label_road04/Label/Record005/Camera 6/171206_054718543_Camera_6_bin.png
Road02/Record005/Camera 6/170927_064343490_Camera_6.jpg,Label_road02/Label/Record005/Camera 6/170927_064343490_Camera_6_bin.png
Road04/Record006/Camera 6/171206_054929619_Camera_6.jpg,Label_road04/Label/Record006/Camera 6/171206_054929619_Camera_6_bin.png
Road03/Record001/Camera 6/171206_025747362_Camera_6.jpg,Label_road03/Label/Record001/Camera 6/171206_025747362_Camera_6_bin.png
Road04/Record006/Camera 5/171206_055046790_Camera_5.jpg,Label_road04/Label/Record006/Camera 5/171206_055046790_Camera_5_bin.png
Road02/Record006/Camera 5/170927_064459791_Camera_5.jpg,Label_road02/Label/Record006/Camera 5/170927_064459791_Camera_5_bin.png
Road04/Record005/Camera 6/171206_054736038_Camera_6.jpg,Label_road04/Label/Record005/Camera 6/171206_054736038_Camera_6_bin.png
Road02/Record007/Camera 6/170927_064716435_Camera_6.jpg,Label_road02/Label/Record007/Camera 6/170927_064716435_Camera_6_bin.png
Road02/Record007/Camera 5/170927_064701982_Camera_5.jpg,Label_road02/Label/Record007/Camera 5/170927_064701982_Camera_5_bin.png
Road03/Record003/Camera 6/171206_030040339_Camera_6.jpg,Label_road03/Label/Record003/Camera 6/171206_030040339_Camera_6_bin.png
Road04/Record004/Camera 5/171206_054611866_Camera_5.jpg,Label_road04/Label/Record004/Camera 5/171206_054611866_Camera_5_bin.png
Road02/Record005/Camera 6/170927_064345530_Camera_6.jpg,Label_road02/Label/Record005/Camera 6/170927_064345530_Camera_6_bin.png
Road03/Record003/Camera 5/171206_030032264_Camera_5.jpg,Label_road03/Label/Record003/Camera 5/171206_030032264_Camera_5_bin.png
Road02/Record003/Camera 6/170927_064058927_Camera_6.jpg,Label_road02/Label/Record003/Camera 6/170927_064058927_Camera_6_bin.png
Road02/Record001/Camera 5/170927_063835845_Camera_5.jpg,Label_road02/Label/Record001/Camera 5/170927_063835845_Camera_5_bin.png
Road03/Record003/Camera 5/171206_030000776_Camera_5.jpg,Label_road03/Label/Record003/Camera 5/171206_030000776_Camera_5_bin.png
Road02/Record005/Camera 5/170927_064350425_Camera_5.jpg,Label_road02/Label/Record005/Camera 5/170927_064350425_Camera_5_bin.png
Road02/Record003/Camera 5/170927_064043731_Camera_5.jpg,Label_road02/Label/Record003/Camera 5/170927_064043731_Camera_5_bin.png
Road02/Record007/Camera 5/170927_064721948_Camera_5.jpg,Label_road02/Label/Record007/Camera 5/170927_064721948_Camera_5_bin.png
Road04/Record006/Camera 5/171206_055030553_Camera_5.jpg,Label_road04/Label/Record006/Camera 5/171206_055030553_Camera_5_bin.png
Road04/Record006/Camera 5/171206_054844889_Camera_5.jpg,Label_road04/Label/Record006/Camera 5/171206_054844889_Camera_5_bin.png
Road04/Record001/Camera 5/171206_054025250_Camera_5.jpg,Label_road04/Label/Record001/Camera 5/171206_054025250_Camera_5_bin.png
Road02/Record004/Camera 5/170927_064205211_Camera_5.jpg,Label_road02/Label/Record004/Camera 5/170927_064205211_Camera_5_bin.png
